,SOURCE DES DONNÉES,N° PAGE,TYPE DE CENTRE,DOMAINE,ACTE,CATÉGORIE D’ACTES,FINALITÉ,BASE LÉGALE,DOSSIER,COÛT,QUITTANCE/REÇU/TIMBRE,DÉLAI DE DÉLIVRANCE,VALIDITÉ,COÛT MINIMUM,COÛT MAXIMUM,PRÉCISION COÛT,LIEU DE RETRAIT
271,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,29,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Spina Bifida","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,36000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
272,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Cure de torsion testiculaire","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,28000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
273,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Appendicectomie","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,28000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
274,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Laparotomie pour péritonite","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,40000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
275,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Parage pour brulures cutanées","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,40000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
276,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Circoncision pour paraphymosis","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,18000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
277,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Fracture ouverte du Coude","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,72000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
278,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Amputation de doigt","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,20000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
279,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Ostéosynthèse de phalanges","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,40000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
280,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Amputation ou désarticulation de pieds","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,80000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
281,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Amputation de la main","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,30000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
282,GUIDE PRATIQUE DES ACTES DE SANTÉ DÉLIVRÉS AUX CITOYENS AU NIVEAU DU CENTRE HOSPITALIER UNIVERSITAIRE PÉDIATRIQUE CHARLES DE GAULLE,30,"[""CHUP-CDG""]",Santé,"ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)/Reprise de Magnon / Amputation d’un membre entier","ACTES DU BLOC OPÉRATOIRE 
(Urgences et/ou programme de routine y compris petite chirurgie)","Actes effectués par un spécialiste et nécessitant l’intervention au bloc 
opératoire","(1) KITTI AN_VIII - 0202/ FP/SAN_AS du 8 Février 1991 portant Base Générale de Tarification des Actes de professionnels de la Santé et des hospitalisations dans les Formations Sanitaires et Etablissements Hospitaliers publics du Burkina Faso. (2) Loi n°23/94/ADP du 19 mai 1994, portant code de la santé publique. (3) Note du SG de la santé 17 Février 2003 portant harmonisation des tarifs et actes médicaux. (4) Décret n°2010- 102/PRES/PM/MS du 12 mars 2010 portant base générale de la tarification des actes des professionnels de la santé des hospitalisations dans les établissements publics de santé hospitaliers du Burkina Faso. (5) Arrêté Conjoint n° 2017/MS/MFPTPS/MCIA/MINEFID portant tarification des actes des professionnels de la santé et des hospitalisations dans les formations sanitaires et établissements hospitaliers publics du Burkina.",Bulletin d’examen,34000,Quittance,Immédiat et en fonction du nombre de patients et selon l’urgence, Pour un acte,nan,nan,nan,nan
